name,series_id,frame_id,annotator_id,length_px,radius_median_px,signal_mean
p0005_00000001_f0035_8,00000001,f0035,8,5.657,15.264,0.85031
p0005_00000001_f0035_8,00000001,f0035,8,4.828,3.162,0.56981
p0005_00000001_f0035_8,00000001,f0035,8,4.414,4.472,0.50818
p0005_00000001_f0035_8,00000001,f0035,8,4.243,3.162,0.47956
p0005_00000001_f0035_8,00000001,f0035,8,5.828,4.736,0.54927
p0005_00000001_f0035_8,00000001,f0035,8,6.243,3.162,0.4979
p0005_00000001_f0035_8,00000001,f0035,8,5.828,2.0,0.29769
p0005_00000001_f0035_8,00000001,f0035,8,2.414,2.828,0.35849
p0005_00000001_f0035_8,00000001,f0035,8,8.485,17.804,0.84546
p0005_00000001_f0035_8,00000001,f0035,8,52.971,2.236,0.53896
p0005_00000001_f0035_8,00000001,f0035,8,10.657,4.357,0.52201
p0005_00000001_f0035_8,00000001,f0035,8,9.243,2.236,0.28302
p0005_00000001_f0035_8,00000001,f0035,8,7.071,3.384,0.46541
p0005_00000001_f0035_8,00000001,f0035,8,2.828,4.123,0.35639
p0005_00000001_f0035_8,00000001,f0035,8,8.657,4.123,0.48742
p0005_00000001_f0035_8,00000001,f0035,8,2.414,2.828,0.33333
p0005_00000001_f0035_8,00000001,f0035,8,47.728,3.0,0.56478
p0005_00000001_f0035_8,00000001,f0035,8,36.828,9.0,0.66939
p0005_00000001_f0035_8,00000001,f0035,8,9.071,2.828,0.35849
p0005_00000001_f0035_8,00000001,f0035,8,2.828,4.123,0.31866
p0005_00000001_f0035_8,00000001,f0035,8,4.243,3.384,0.49528
p0005_00000001_f0035_8,00000001,f0035,8,6.657,4.123,0.46331
p0005_00000001_f0035_8,00000001,f0035,8,2.828,2.828,0.38155
p0005_00000001_f0035_8,00000001,f0035,8,4.243,15.517,0.75314
p0005_00000001_f0035_8,00000001,f0035,8,24.142,2.236,0.40072
p0005_00000001_f0035_8,00000001,f0035,8,2.828,3.606,0.45493
p0005_00000001_f0035_8,00000001,f0035,8,2.828,12.649,0.77568
p0005_00000001_f0035_8,00000001,f0035,8,20.728,2.828,0.52481
p0005_00000001_f0035_8,00000001,f0035,8,5.657,3.606,0.41006
p0005_00000001_f0035_8,00000001,f0035,8,2.828,2.236,0.40461
p0005_00000001_f0035_8,00000001,f0035,8,3.828,2.828,0.29874
p0005_00000001_f0035_8,00000001,f0035,8,6.243,3.081,0.48847
p0005_00000001_f0035_8,00000001,f0035,8,22.213,2.236,0.49316
p0005_00000001_f0035_8,00000001,f0035,8,4.414,8.544,0.71069
p0005_00000001_f0035_8,00000001,f0035,8,8.243,8.544,0.71619
p0005_00000001_f0035_8,00000001,f0035,8,6.243,9.082,0.80294
p0005_00000001_f0035_8,00000001,f0035,8,6.828,2.0,0.53279
p0005_00000001_f0035_8,00000001,f0035,8,2.828,2.828,0.48218
p0005_00000001_f0035_8,00000001,f0035,8,9.414,6.5,0.63774
p0005_00000001_f0035_8,00000001,f0035,8,4.243,3.384,0.50314
p0005_00000001_f0035_8,00000001,f0035,8,3.828,9.22,0.72642
p0005_00000001_f0035_8,00000001,f0035,8,9.899,4.357,0.48035
p0005_00000001_f0035_8,00000001,f0035,8,2.414,9.434,0.81551
p0005_00000001_f0035_8,00000001,f0035,8,4.243,10.0,0.79874
p0005_00000001_f0035_8,00000001,f0035,8,7.0,7.28,0.69025
p0005_00000001_f0035_8,00000001,f0035,8,2.828,8.944,0.66457
p0005_00000001_f0035_8,00000001,f0035,8,2.0,8.485,0.75472
p0005_00000001_f0035_8,00000001,f0035,8,4.243,4.303,0.63836
p0005_00000001_f0035_8,00000001,f0035,8,74.556,5.385,0.64753
p0005_00000001_f0035_8,00000001,f0035,8,4.243,7.713,0.63208
p0005_00000001_f0035_8,00000001,f0035,8,11.485,6.556,0.62138
p0005_00000001_f0035_8,00000001,f0035,8,2.828,7.211,0.69182
p0005_00000001_f0035_8,00000001,f0035,8,13.728,8.944,0.69125
p0005_00000001_f0035_8,00000001,f0035,8,2.828,7.616,0.54507
p0005_00000001_f0035_8,00000001,f0035,8,11.828,5.831,0.52254
p0005_00000001_f0035_8,00000001,f0035,8,15.071,7.28,0.53998
p0005_00000001_f0035_8,00000001,f0035,8,20.314,7.616,0.54018
p0005_00000001_f0035_8,00000001,f0035,8,4.243,5.0,0.6305
p0005_00000001_f0035_8,00000001,f0035,8,8.071,7.211,0.62354
p0005_00000001_f0035_8,00000001,f0035,8,43.899,5.385,0.62818
p0005_00000001_f0035_8,00000001,f0035,8,5.243,7.211,0.67673
p0005_00000001_f0036_8,00000001,f0036,8,14.657,3.0,0.43037
p0005_00000001_f0036_8,00000001,f0036,8,19.828,5.0,0.49025
p0005_00000001_f0036_8,00000001,f0036,8,3.0,5.915,0.4717
p0005_00000001_f0036_8,00000001,f0036,8,11.243,6.325,0.54545
p0005_00000001_f0036_8,00000001,f0036,8,13.657,5.0,0.79487
p0005_00000001_f0036_8,00000001,f0036,8,16.899,8.062,0.5891
p0005_00000001_f0036_8,00000001,f0036,8,18.071,7.616,0.78394
p0005_00000001_f0036_8,00000001,f0036,8,16.142,9.055,0.84954
p0005_00000001_f0036_8,00000001,f0036,8,3.828,7.936,0.82704
p0005_00000001_f0036_8,00000001,f0036,8,5.657,8.062,0.75472
p0005_00000001_f0036_8,00000001,f0036,8,15.485,7.616,0.64465
p0005_00000001_f0036_8,00000001,f0036,8,24.071,11.045,0.87585
p0005_00000001_f0036_8,00000001,f0036,8,2.828,17.0,0.86373
p0005_00000001_f0036_8,00000001,f0036,8,35.071,11.5,0.83
p0005_00000001_f0036_8,00000001,f0036,8,25.728,9.22,0.58162
p0005_00000001_f0036_8,00000001,f0036,8,32.0,10.44,0.7631
p0005_00000001_f0036_8,00000001,f0036,8,10.657,7.246,0.69686
p0005_00000001_f0036_8,00000001,f0036,8,4.243,17.916,0.85849
p0005_00000001_f0036_8,00000001,f0036,8,25.243,5.385,0.43774
p0005_00000001_f0036_8,00000001,f0036,8,22.314,14.317,0.91918
p0005_00000001_f0036_8,00000001,f0036,8,9.657,6.325,0.87911
p0005_00000001_f0036_8,00000001,f0036,8,14.243,7.0,0.65229
p0005_00000001_f0036_8,00000001,f0036,8,14.243,8.0,0.7336
p0005_00000001_f0036_8,00000001,f0036,8,11.071,6.204,0.53648
p0005_00000001_f0036_8,00000001,f0036,8,5.243,9.22,0.81006
p0005_00000001_f0036_8,00000001,f0036,8,10.071,7.616,0.51083
p0005_00000001_f0036_8,00000001,f0036,8,24.485,7.211,0.5778
p0005_00000001_f0036_8,00000001,f0036,8,33.314,6.083,0.70663
p0005_00000001_f0036_8,00000001,f0036,8,4.414,18.974,0.96855
p0005_00000001_f0036_8,00000001,f0036,8,4.243,8.062,0.52516
p0005_00000001_f0036_8,00000001,f0036,8,31.728,12.083,0.7699
p0005_00000001_f0036_8,00000001,f0036,8,21.071,13.509,0.83868
p0005_00000001_f0036_8,00000001,f0036,8,4.243,6.708,0.55031
p0005_00000001_f0036_8,00000001,f0036,8,3.414,4.0,0.53145
p0005_00000001_f0036_8,00000001,f0036,8,2.828,7.616,0.48847
p0005_00000001_f0036_8,00000001,f0036,8,2.828,5.385,0.57862
p0005_00000001_f0036_8,00000001,f0036,8,3.414,3.606,0.61006
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.708,0.49895
p0005_00000001_f0036_8,00000001,f0036,8,16.828,15.033,0.82168
p0005_00000001_f0036_8,00000001,f0036,8,28.385,3.384,0.62552
p0005_00000001_f0036_8,00000001,f0036,8,10.071,5.0,0.41999
p0005_00000001_f0036_8,00000001,f0036,8,7.071,5.0,0.57338
p0005_00000001_f0036_8,00000001,f0036,8,10.657,3.081,0.62013
p0005_00000001_f0036_8,00000001,f0036,8,3.828,4.736,0.55818
p0005_00000001_f0036_8,00000001,f0036,8,25.899,17.015,0.86216
p0005_00000001_f0036_8,00000001,f0036,8,2.414,4.472,0.52411
p0005_00000001_f0036_8,00000001,f0036,8,10.071,4.0,0.60447
p0005_00000001_f0036_8,00000001,f0036,8,5.243,5.0,0.53585
p0005_00000001_f0036_8,00000001,f0036,8,16.899,4.123,0.57107
p0005_00000001_f0036_8,00000001,f0036,8,4.414,18.028,0.87296
p0005_00000001_f0036_8,00000001,f0036,8,7.657,16.125,0.86523
p0005_00000001_f0036_8,00000001,f0036,8,7.828,3.803,0.6022
p0005_00000001_f0036_8,00000001,f0036,8,13.485,4.062,0.5587
p0005_00000001_f0036_8,00000001,f0036,8,10.0,4.0,0.52144
p0005_00000001_f0036_8,00000001,f0036,8,8.243,3.162,0.6022
p0005_00000001_f0036_8,00000001,f0036,8,15.485,5.385,0.56514
p0005_00000001_f0036_8,00000001,f0036,8,6.414,12.0,0.65678
p0005_00000001_f0036_8,00000001,f0036,8,10.657,3.606,0.49182
p0005_00000001_f0036_8,00000001,f0036,8,5.243,15.62,0.89434
p0005_00000001_f0036_8,00000001,f0036,8,3.828,5.385,0.52516
p0005_00000001_f0036_8,00000001,f0036,8,3.414,4.472,0.57704
p0005_00000001_f0036_8,00000001,f0036,8,17.485,5.0,0.5283
p0005_00000001_f0036_8,00000001,f0036,8,5.828,3.606,0.59119
p0005_00000001_f0036_8,00000001,f0036,8,5.657,3.162,0.50063
p0005_00000001_f0036_8,00000001,f0036,8,13.485,6.325,0.52673
p0005_00000001_f0036_8,00000001,f0036,8,4.243,15.556,0.90252
p0005_00000001_f0036_8,00000001,f0036,8,16.071,1.0,0.35933
p0005_00000001_f0036_8,00000001,f0036,8,5.414,3.0,0.42034
p0005_00000001_f0036_8,00000001,f0036,8,17.828,10.385,0.71908
p0005_00000001_f0036_8,00000001,f0036,8,3.0,3.081,0.56447
p0005_00000001_f0036_8,00000001,f0036,8,7.243,2.236,0.57951
p0005_00000001_f0036_8,00000001,f0036,8,2.828,15.811,0.89937
p0005_00000001_f0036_8,00000001,f0036,8,3.414,4.736,0.48585
p0005_00000001_f0036_8,00000001,f0036,8,9.414,3.0,0.55094
p0005_00000001_f0036_8,00000001,f0036,8,7.071,3.606,0.46226
p0005_00000001_f0036_8,00000001,f0036,8,5.828,5.608,0.74423
p0005_00000001_f0036_8,00000001,f0036,8,9.414,3.0,0.5195
p0005_00000001_f0036_8,00000001,f0036,8,3.414,4.736,0.56761
p0005_00000001_f0036_8,00000001,f0036,8,2.828,17.0,0.87631
p0005_00000001_f0036_8,00000001,f0036,8,2.828,4.123,0.48008
p0005_00000001_f0036_8,00000001,f0036,8,8.243,2.0,0.33569
p0005_00000001_f0036_8,00000001,f0036,8,19.899,4.062,0.51677
p0005_00000001_f0036_8,00000001,f0036,8,2.828,2.828,0.31866
p0005_00000001_f0036_8,00000001,f0036,8,10.657,3.162,0.60377
p0005_00000001_f0036_8,00000001,f0036,8,9.243,2.236,0.36478
p0005_00000001_f0036_8,00000001,f0036,8,29.314,12.166,0.8027
p0005_00000001_f0036_8,00000001,f0036,8,4.243,3.606,0.41352
p0005_00000001_f0036_8,00000001,f0036,8,2.828,4.472,0.51153
p0005_00000001_f0036_8,00000001,f0036,8,42.899,3.162,0.53674
p0005_00000001_f0036_8,00000001,f0036,8,3.828,2.914,0.3978
p0005_00000001_f0036_8,00000001,f0036,8,6.657,3.384,0.50314
p0005_00000001_f0036_8,00000001,f0036,8,11.828,2.995,0.65304
p0005_00000001_f0036_8,00000001,f0036,8,9.0,9.0,0.6805
p0005_00000001_f0036_8,00000001,f0036,8,26.799,2.236,0.34791
p0005_00000001_f0036_8,00000001,f0036,8,5.657,2.828,0.33585
p0005_00000001_f0036_8,00000001,f0036,8,6.657,2.828,0.44235
p0005_00000001_f0036_8,00000001,f0036,8,15.485,5.712,0.57637
p0005_00000001_f0036_8,00000001,f0036,8,2.828,4.472,0.50314
p0005_00000001_f0036_8,00000001,f0036,8,14.142,2.828,0.46255
p0005_00000001_f0036_8,00000001,f0036,8,7.657,5.0,0.54447
p0005_00000001_f0036_8,00000001,f0036,8,16.899,3.162,0.21845
p0005_00000001_f0036_8,00000001,f0036,8,29.899,8.031,0.68261
p0005_00000001_f0036_8,00000001,f0036,8,2.828,2.236,0.46331
p0005_00000001_f0036_8,00000001,f0036,8,2.828,3.162,0.2327
p0005_00000001_f0036_8,00000001,f0036,8,7.071,3.606,0.4696
p0005_00000001_f0036_8,00000001,f0036,8,8.243,4.0,0.5283
p0005_00000001_f0036_8,00000001,f0036,8,17.971,2.828,0.43935
p0005_00000001_f0036_8,00000001,f0036,8,7.243,3.162,0.56514
p0005_00000001_f0036_8,00000001,f0036,8,14.485,2.236,0.33091
p0005_00000001_f0036_8,00000001,f0036,8,4.243,2.828,0.47484
p0005_00000001_f0036_8,00000001,f0036,8,5.657,4.243,0.49182
p0005_00000001_f0036_8,00000001,f0036,8,4.828,3.162,0.48805
p0005_00000001_f0036_8,00000001,f0036,8,3.828,3.606,0.48585
p0005_00000001_f0036_8,00000001,f0036,8,7.071,6.708,0.7348
p0005_00000001_f0036_8,00000001,f0036,8,5.243,2.236,0.47673
p0005_00000001_f0036_8,00000001,f0036,8,7.0,3.217,0.75786
p0005_00000001_f0036_8,00000001,f0036,8,2.414,4.0,0.50524
p0005_00000001_f0036_8,00000001,f0036,8,12.728,5.0,0.4717
p0005_00000001_f0036_8,00000001,f0036,8,3.828,2.995,0.46541
p0005_00000001_f0036_8,00000001,f0036,8,6.657,3.864,0.47589
p0005_00000001_f0036_8,00000001,f0036,8,8.243,6.364,0.78931
p0005_00000001_f0036_8,00000001,f0036,8,3.414,8.531,0.75314
p0005_00000001_f0036_8,00000001,f0036,8,8.485,5.0,0.4681
p0005_00000001_f0036_8,00000001,f0036,8,20.142,3.606,0.51572
p0005_00000001_f0036_8,00000001,f0036,8,12.828,10.0,0.62264
p0005_00000001_f0036_8,00000001,f0036,8,66.657,6.0,0.62598
p0005_00000001_f0036_8,00000001,f0036,8,4.243,7.839,0.66352
p0005_00000001_f0036_8,00000001,f0036,8,14.314,6.556,0.65828
p0005_00000001_f0036_8,00000001,f0036,8,2.414,7.0,0.68763
p0005_00000001_f0036_8,00000001,f0036,8,2.828,4.472,0.51992
p0005_00000001_f0036_8,00000001,f0036,8,2.828,8.062,0.67296
p0005_00000001_f0036_8,00000001,f0036,8,5.243,4.472,0.5044
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.708,0.61006
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.403,0.58071
p0005_00000001_f0036_8,00000001,f0036,8,2.414,5.831,0.55975
p0005_00000001_f0036_8,00000001,f0036,8,51.971,6.0,0.54953
p0005_00000001_f0036_8,00000001,f0036,8,3.414,5.608,0.69654
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.708,0.66247
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.708,0.66247
p0005_00000001_f0036_8,00000001,f0036,8,2.828,5.385,0.63732
p0005_00000001_f0036_8,00000001,f0036,8,3.828,7.211,0.56761
p0005_00000001_f0036_8,00000001,f0036,8,4.243,4.736,0.66352
p0005_00000001_f0036_8,00000001,f0036,8,2.828,6.708,0.59119
p0005_00000001_f0036_8,00000001,f0036,8,35.728,6.325,0.63427
p0005_00000001_f0036_8,00000001,f0036,8,13.728,6.325,0.66038
p0005_00000001_f0036_8,00000001,f0036,8,5.243,7.211,0.63145
p0005_00000001_f0036_8,00000001,f0036,8,3.828,7.713,0.61792
p0005_00000001_f0036_8,00000001,f0036,8,3.828,7.713,0.60535
p0005_00000001_f0036_8,00000001,f0036,8,3.414,7.071,0.6022
p0005_00000001_f0037_8,00000001,f0037,8,13.243,3.0,0.49567
p0005_00000001_f0037_8,00000001,f0037,8,12.657,7.071,0.85469
p0005_00000001_f0037_8,00000001,f0037,8,2.414,7.81,0.74167
p0005_00000001_f0037_8,00000001,f0037,8,2.828,8.062,0.63125
p0005_00000001_f0037_8,00000001,f0037,8,50.142,6.403,0.5992
p0005_00000001_f0037_8,00000001,f0037,8,14.071,6.325,0.57115
p0005_00000001_f0037_8,00000001,f0037,8,4.243,7.936,0.77031
p0005_00000001_f0037_8,00000001,f0037,8,2.828,9.434,0.68958
p0005_00000001_f0037_8,00000001,f0037,8,13.728,9.0,0.86989
p0005_00000001_f0037_8,00000001,f0037,8,4.243,10.148,0.64844
p0005_00000001_f0037_8,00000001,f0037,8,34.213,7.616,0.66509
p0005_00000001_f0037_8,00000001,f0037,8,4.243,9.22,0.60469
p0005_00000001_f0037_8,00000001,f0037,8,9.243,8.544,0.56667
p0005_00000001_f0037_8,00000001,f0037,8,2.0,15.0,0.83125
p0005_00000001_f0037_8,00000001,f0037,8,17.828,11.852,0.8441
p0005_00000001_f0037_8,00000001,f0037,8,4.243,15.968,0.83281
p0005_00000001_f0037_8,00000001,f0037,8,32.485,11.0,0.83871
p0005_00000001_f0037_8,00000001,f0037,8,2.414,15.652,0.86458
p0005_00000001_f0037_8,00000001,f0037,8,33.828,11.0,0.7421
p0005_00000001_f0037_8,00000001,f0037,8,13.414,5.831,0.40268
p0005_00000001_f0037_8,00000001,f0037,8,50.971,8.0,0.66769
p0005_00000001_f0037_8,00000001,f0037,8,23.142,8.641,0.56531
p0005_00000001_f0037_8,00000001,f0037,8,5.828,6.083,0.82604
p0005_00000001_f0037_8,00000001,f0037,8,2.828,17.464,0.81667
p0005_00000001_f0037_8,00000001,f0037,8,5.243,6.325,0.93625
p0005_00000001_f0037_8,00000001,f0037,8,2.414,17.205,0.93125
p0005_00000001_f0037_8,00000001,f0037,8,2.828,7.071,0.70208
p0005_00000001_f0037_8,00000001,f0037,8,2.828,7.211,0.54583
p0005_00000001_f0037_8,00000001,f0037,8,25.556,6.364,0.47074
p0005_00000001_f0037_8,00000001,f0037,8,6.243,17.804,0.93333
p0005_00000001_f0037_8,00000001,f0037,8,13.828,6.083,0.61205
p0005_00000001_f0037_8,00000001,f0037,8,30.314,6.041,0.70938
p0005_00000001_f0037_8,00000001,f0037,8,33.971,4.243,0.51417
p0005_00000001_f0037_8,00000001,f0037,8,2.828,6.325,0.45208
p0005_00000001_f0037_8,00000001,f0037,8,5.243,5.831,0.5625
p0005_00000001_f0037_8,00000001,f0037,8,4.828,17.029,0.9225
p0005_00000001_f0037_8,00000001,f0037,8,15.728,12.166,0.82788
p0005_00000001_f0037_8,00000001,f0037,8,2.828,5.385,0.40833
p0005_00000001_f0037_8,00000001,f0037,8,9.899,5.521,0.65469
p0005_00000001_f0037_8,00000001,f0037,8,7.071,5.657,0.55313
p0005_00000001_f0037_8,00000001,f0037,8,27.485,12.369,0.83341
p0005_00000001_f0037_8,00000001,f0037,8,22.314,5.0,0.57594
p0005_00000001_f0037_8,00000001,f0037,8,14.243,15.921,0.80491
p0005_00000001_f0037_8,00000001,f0037,8,14.728,7.531,0.74531
p0005_00000001_f0037_8,00000001,f0037,8,83.556,9.0,0.65734
p0005_00000001_f0037_8,00000001,f0037,8,12.485,5.385,0.5233
p0005_00000001_f0037_8,00000001,f0037,8,27.485,16.279,0.84207
p0005_00000001_f0037_8,00000001,f0037,8,9.243,4.472,0.50347
p0005_00000001_f0037_8,00000001,f0037,8,2.828,5.0,0.6625
p0005_00000001_f0037_8,00000001,f0037,8,2.828,5.385,0.57708
p0005_00000001_f0037_8,00000001,f0037,8,12.071,16.643,0.87216
p0005_00000001_f0037_8,00000001,f0037,8,42.485,3.0,0.60564
p0005_00000001_f0037_8,00000001,f0037,8,31.899,5.831,0.52833
p0005_00000001_f0037_8,00000001,f0037,8,2.414,4.123,0.52292
p0005_00000001_f0037_8,00000001,f0037,8,37.556,3.081,0.58033
p0005_00000001_f0037_8,00000001,f0037,8,9.243,4.472,0.55556
p0005_00000001_f0037_8,00000001,f0037,8,2.828,5.385,0.48958
p0005_00000001_f0037_8,00000001,f0037,8,15.485,5.099,0.60937
p0005_00000001_f0037_8,00000001,f0037,8,2.828,17.205,0.88958
p0005_00000001_f0037_8,00000001,f0037,8,4.243,3.536,0.32812
p0005_00000001_f0037_8,00000001,f0037,8,32.899,6.0,0.83448
p0005_00000001_f0037_8,00000001,f0037,8,15.899,8.031,0.85089
p0005_00000001_f0037_8,00000001,f0037,8,5.414,3.384,0.33125
p0005_00000001_f0037_8,00000001,f0037,8,4.414,3.606,0.39125
p0005_00000001_f0037_8,00000001,f0037,8,17.243,4.123,0.51287
p0005_00000001_f0037_8,00000001,f0037,8,9.243,2.236,0.47639
p0005_00000001_f0037_8,00000001,f0037,8,14.657,5.385,0.5683
p0005_00000001_f0037_8,00000001,f0037,8,14.657,5.385,0.52857
p0005_00000001_f0037_8,00000001,f0037,8,25.728,2.828,0.34511
p0005_00000001_f0037_8,00000001,f0037,8,12.243,5.831,0.69271
p0005_00000001_f0037_8,00000001,f0037,8,8.243,5.0,0.47187
p0005_00000001_f0037_8,00000001,f0037,8,9.657,4.123,0.27083
p0005_00000001_f0037_8,00000001,f0037,8,7.071,2.236,0.41771
p0005_00000001_f0037_8,00000001,f0037,8,2.414,4.472,0.46458
p0005_00000001_f0037_8,00000001,f0037,8,3.828,6.204,0.6875
p0005_00000001_f0037_8,00000001,f0037,8,15.243,4.0,0.49458
p0005_00000001_f0037_8,00000001,f0037,8,2.828,2.236,0.37083
p0005_00000001_f0037_8,00000001,f0037,8,6.657,5.0,0.42396
p0005_00000001_f0037_8,00000001,f0037,8,4.243,5.521,0.51094
p0005_00000001_f0037_8,00000001,f0037,8,5.657,2.828,0.25875
p0005_00000001_f0037_8,00000001,f0037,8,2.414,4.123,0.27917
p0005_00000001_f0037_8,00000001,f0037,8,4.243,5.0,0.45
p0005_00000001_f0037_8,00000001,f0037,8,5.243,4.123,0.34625
p0005_00000001_f0037_8,00000001,f0037,8,15.556,5.0,0.46354
p0005_00000001_f0037_8,00000001,f0037,8,6.657,3.384,0.38958
p0005_00000001_f0037_8,00000001,f0037,8,12.314,4.183,0.48625
p0005_00000001_f0037_8,00000001,f0037,8,10.485,2.828,0.43542
p0005_00000001_f0037_8,00000001,f0037,8,2.828,3.162,0.34375
p0005_00000001_f0037_8,00000001,f0037,8,2.828,2.828,0.47083
p0005_00000001_f0037_8,00000001,f0037,8,12.899,2.828,0.22102
p0005_00000001_f0037_8,00000001,f0037,8,2.414,2.0,0.4625
p0005_00000001_f0037_8,00000001,f0037,8,10.485,3.162,0.45833
p0005_00000001_f0037_8,00000001,f0037,8,2.828,3.606,0.47708
p0005_00000001_f0037_8,00000001,f0037,8,26.899,4.0,0.5285
p0005_00000001_f0037_8,00000001,f0037,8,7.071,5.385,0.575
p0005_00000001_f0037_8,00000001,f0037,8,3.828,3.162,0.44219
p0005_00000001_f0037_8,00000001,f0037,8,22.899,3.0,0.30952
p0005_00000001_f0037_8,00000001,f0037,8,11.899,2.828,0.48
p0005_00000001_f0037_8,00000001,f0037,8,2.828,3.606,0.47292
p0005_00000001_f0037_8,00000001,f0037,8,6.828,3.162,0.50268
p0005_00000001_f0037_8,00000001,f0037,8,8.071,4.123,0.49018
p0005_00000001_f0037_8,00000001,f0037,8,5.828,2.828,0.38854
p0005_00000001_f0037_8,00000001,f0037,8,7.243,2.828,0.49018
p0005_00000001_f0037_8,00000001,f0037,8,27.314,6.0,0.7255
p0005_00000001_f0037_8,00000001,f0037,8,6.243,3.606,0.49583
p0005_00000001_f0037_8,00000001,f0037,8,11.071,3.384,0.44562
p0005_00000001_f0037_8,00000001,f0037,8,4.828,2.236,0.51375
p0005_00000001_f0037_8,00000001,f0037,8,13.071,4.0,0.50052
p0005_00000001_f0037_8,00000001,f0037,8,7.657,8.544,0.8
p0005_00000001_f0037_8,00000001,f0037,8,9.657,2.236,0.47222
p0005_00000001_f0037_8,00000001,f0037,8,4.828,4.0,0.44875
p0005_00000001_f0037_8,00000001,f0037,8,8.0,2.828,0.45556
p0005_00000001_f0037_8,00000001,f0037,8,17.485,9.353,0.64492
p0005_00000001_f0037_8,00000001,f0037,8,19.828,8.944,0.71469
p0005_00000001_f0037_8,00000001,f0037,8,2.414,3.606,0.43958
p0005_00000001_f0037_8,00000001,f0037,8,19.485,4.0,0.43715
p0005_00000001_f0037_8,00000001,f0037,8,10.657,2.532,0.46625
p0005_00000001_f0037_8,00000001,f0037,8,8.657,4.357,0.56953
p0005_00000001_f0037_8,00000001,f0037,8,7.243,5.0,0.52857
p0005_00000001_f0037_8,00000001,f0037,8,2.828,2.828,0.5875
p0005_00000001_f0037_8,00000001,f0037,8,12.243,3.0,0.50417
p0005_00000001_f0037_8,00000001,f0037,8,5.243,5.831,0.63
p0005_00000001_f0037_8,00000001,f0037,8,2.828,4.472,0.50625
p0005_00000001_f0037_8,00000001,f0037,8,3.828,2.532,0.60938
p0005_00000001_f0037_8,00000001,f0037,8,17.899,3.803,0.46445
p0005_00000001_f0037_8,00000001,f0037,8,11.485,3.162,0.545
p0005_00000001_f0037_8,00000001,f0037,8,4.243,9.95,0.64063
p0005_00000001_f0037_8,00000001,f0037,8,40.899,8.0,0.62837
p0005_00000001_f0037_8,00000001,f0037,8,51.556,5.0,0.58385
p0005_00000001_f0037_8,00000001,f0037,8,8.485,4.243,0.40804
p0005_00000001_f0037_8,00000001,f0037,8,15.243,3.0,0.45
p0005_00000001_f0037_8,00000001,f0037,8,7.657,2.828,0.39375
p0005_00000001_f0037_8,00000001,f0037,8,6.828,5.385,0.6
p0005_00000001_f0037_8,00000001,f0037,8,4.243,5.521,0.61719
p0005_00000001_f0037_8,00000001,f0037,8,8.243,5.385,0.60625
p0005_00000001_f0037_8,00000001,f0037,8,22.899,4.472,0.61875
p0005_00000001_f0037_8,00000001,f0037,8,10.071,5.831,0.61944
p0005_00000001_f0037_8,00000001,f0037,8,8.071,5.831,0.64643
p0005_00000001_f0037_8,00000001,f0037,8,60.556,5.0,0.60779
p0005_00000001_f0037_8,00000001,f0037,8,3.828,5.831,0.53594
p0005_00000001_f0037_8,00000001,f0037,8,14.899,5.385,0.60769
p0005_00000001_f0037_8,00000001,f0037,8,17.728,3.162,0.64208
p0005_00000001_f0038_8,00000001,f0038,8,6.828,2.236,0.41704
p0005_00000001_f0038_8,00000001,f0038,8,8.828,2.236,0.46446
p0005_00000001_f0038_8,00000001,f0038,8,2.414,2.0,0.43892
p0005_00000001_f0038_8,00000001,f0038,8,61.385,6.0,0.59998
p0005_00000001_f0038_8,00000001,f0038,8,2.414,6.708,0.57143
p0005_00000001_f0038_8,00000001,f0038,8,15.485,8.485,0.87533
p0005_00000001_f0038_8,00000001,f0038,8,4.243,8.773,0.65528
p0005_00000001_f0038_8,00000001,f0038,8,15.314,9.055,0.80793
p0005_00000001_f0038_8,00000001,f0038,8,7.657,7.81,0.69122
p0005_00000001_f0038_8,00000001,f0038,8,2.828,8.485,0.60041
